kvknummer,naam,vestigingsnummer,isHoofdvestiging,adres,huisnr-toev,huisnr,huisnr_remainder,plaats,postcode,sbi_codes,adresseerbaarobject_id,geometrie_ll,weergavenaam,longitude,latitude,oppervlakte
41094118,Oktober Lindenhof,000031814549,False,Kloosterstraat,1,1,,Lage Mierde,5094 EA,,1667010000007425,POINT(5.14973906 51.40736002),"Kloosterstraat 1, 5094EA Lage Mierde",5.14973906,51.40736002,1277.0
41094118,Oktober Mariahof,000031814603,False,Marialaan,38,38,,Reusel,5541 CE,,1667010000007386,POINT(5.1642726 51.3602752),"Marialaan 38, 5541CE Reusel",5.1642726,51.3602752,1170.0
41094118,Oktober Merefelt,000031814611,False,Parklaan,2,2,,Veldhoven,5504 GB,,0861010000420824,POINT(5.40619807 51.40969102),"Parklaan 2, 5504GB Veldhoven",5.40619807,51.40969102,5812.0
41094118,Oktober thuiszorg,000035075902,False,Sele,22,22,,Veldhoven,5502 NC,,0861010000407242,POINT(5.41758265 51.42514533),"Sele 22, 5502NC Veldhoven",5.41758265,51.42514533,185.0
41094118,Stichting Oktober,000030378400,True,Wielewaal,10,10,,Bladel,5531 LJ,,1728010000088860,POINT(5.21472357 51.36279893),"Wielewaal 10, 5531LJ Bladel",5.21472357,51.36279893,9544.0
41095003,Aeneas,000032106246,False,Zaart,35,35,,Breda,4819 ED,,0758010000068531,POINT(4.764218 51.57469899),"Zaart 35, 4819ED Breda",4.764218,51.57469899,4866
41095003,Brabantpark,000031404537,False,Kangoeroestraat,1,1,,Breda,4817 GA,,0758010000012069,POINT(4.80620516 51.58916423),"Kangoeroestraat 1, 4817GA Breda",4.80620516,51.58916423,1656
41095003,De Clossenborch,000028572319,False,Papenstraat,78,78,,Hilvarenbeek,5081 JV,,0798010000004657,POINT(5.13516594 51.48293229),"Papenstraat 78, 5081JV Hilvarenbeek",5.13516594,51.48293229,3122
41095003,De Geerhof,000028313364,False,Withagen,54,54,,Chaam,4861 AR,,1723010000004403,POINT(4.86029329 51.50927864),"Withagen 54, 4861AR Chaam",4.86029329,51.50927864,9
41095003,De Hillen,000031404545,False,Heksenwiellaan,52,52,,Breda,4823 HA,,0758010000074579,POINT(4.74033246 51.62383349),"Heksenwiellaan 52, 4823HA Breda",4.74033246,51.62383349,950
41095003,De Hoogt,000028313380,False,Willibrordstraat,1,1,,Alphen,5131 AJ,,1723010000004291,POINT(4.95361918 51.4832213),"Willibrordstraat 1, 5131AJ Alphen",4.95361918,51.4832213,3074
41095003,De IJpelaar,000032106254,False,Overakkerstraat,101,101,,Breda,4834 XJ,,0758010000093358,POINT(4.7991844 51.57046191),"Overakkerstraat 101, 4834XJ Breda",4.7991844,51.57046191,3088
41095003,De Vloet,000028572343,False,Vloeiweg,85,85,,Oisterwijk,5061 GA,,0824010000009449,POINT(5.19180808 51.57854508),"Vloeiweg 85, 5061GA Oisterwijk",5.19180808,51.57854508,31959
41095003,Don Sarto,000030293391,False,Don Sartostraat,66 01,66,01,Tilburg,5022 HA,,0855010000112136,POINT(5.09802237 51.53992744),"Don Sartostraat 66-01, 5022HA Tilburg",5.09802237,51.53992744,408
41095003,Eikenbosch,000048570982,False,Liesboslaan,311,311,,Breda,4838 EW,,0758010000094447,POINT(4.69280059 51.57338765),"Liesboslaan 311, 4838EW Breda",4.69280059,51.57338765,584
41095003,Erasplaats,000030293405,False,Erasplaats,114,114,,Tilburg,5046 LA,,0855010000112287,POINT(5.07989349 51.57453133),"Erasplaats 114, 5046LA Tilburg",5.07989349,51.57453133,368
41095003,Geeracker,000028572300,False,Kerklaantje,11,11,,Goirle,5051 HE,,0785010000020216,POINT(5.06919531 51.51742644),"Kerklaantje 11, 5051HE Goirle",5.06919531,51.51742644,1161
41095003,Geriatrische Revalidatie Thebe,000049086286,False,Molengracht,21,21,,Breda,4818 CK,,0758010000068431,POINT(4.79732245 51.58185327),"Molengracht 21, 4818CK Breda",4.79732245,51.58185327,165055
41095003,Guldenakker,000028572327,False,Wittendijk,2,2,,Goirle,5051 GB,,0785010000009407,POINT(5.05451003 51.51945825),"Wittendijk 2, 5051GB Goirle",5.05451003,51.51945825,3438
41095003,Haga,000028313356,False,Luciastraat,93 A1,93,A1,Breda,4813 CX,,0758010000100378,POINT(4.73385831 51.57962722),"Luciastraat 93-A1, 4813CX Breda",4.73385831,51.57962722,768
41095003,Hagedonk,000028313372,False,Schoolstraat,2 A1,2,A1,Prinsenbeek,4841 XD,,0758010000093048,POINT(4.71606155 51.59973105),"Schoolstraat 2-A1, 4841XD Prinsenbeek",4.71606155,51.59973105,90
41095003,Heilaarstaete,000048670286,False,Princentuin,128,128,,Breda,4813 CZ,,0758010000110743,POINT(4.73583735 51.58044645),"Princentuin 128, 4813CZ Breda",4.73583735,51.58044645,601
41095003,Heuvel,000028313348,False,Donatello,1,1,,Breda,4812 JR,,0758010000091041,POINT(4.75288263 51.57095136),"Donatello 1, 4812JR Breda",4.75288263,51.57095136,2010
41095003,Janshove,000028313321,False,Sint Janstraat,6,6,,Baarle-Nassau,5111 VR,,0744010000004880,POINT(4.92790604 51.44487259),"Sint Janstraat 6, 5111VR Baarle-Nassau",4.92790604,51.44487259,4087
41095003,Kloosterpad,000030293383,False,Kloosterpad,1,1,,Dongen,5104 JT,,0766010000012220,POINT(4.93897436 51.63314663),"Kloosterpad 1, 5104JT Dongen",4.93897436,51.63314663,350
41095003,Liesbosch,000031404553,False,Liesboslaan,315,315,,Breda,4838 EW,,0758010000097666,POINT(4.69184793 51.57383715),"Liesboslaan 315, 4838EW Breda",4.69184793,51.57383715,4985
41095003,Merlinde,000057377464,False,Schorsmolenstraat,6,6,,Breda,4811 VP,,0758010000055435,POINT(4.76565532 51.58758638),"Schorsmolenstraat 6, 4811VP Breda",4.76565532,51.58758638,1709
41095003,Park Stanislaus,000028572335,False,Kloosterdreef,3,3,,Moergestel,5066 AA,,0824010000001527,POINT(5.18067701 51.54861183),"Kloosterdreef 3, 5066AA Moergestel",5.18067701,51.54861183,6269
41095003,Stichting Thebe Wonen en Zorg / Elisabeth,000023554142,True,Bergstraat,6,6,,Goirle,5051 HC,,0785010000000807,POINT(5.06706538 51.51773925),"Bergstraat 6, 5051HC Goirle",5.06706538,51.51773925,12941
41095003,Thebe Zorg Thuis,000057912750,False,Liesboslaan,2,2,,Breda,4813 EC,,0758010000034895,POINT(4.73473484 51.57804166),"Liesboslaan 2, 4813EC Breda",4.73473484,51.57804166,654
41095003,Woonzorgcentrum Ruitersbos,000051388774,False,Boeimeerweg,2,2,,Breda,4837 AM,,0758010000075260,POINT(4.77235925 51.57050331),"Boeimeerweg 2, 4837AM Breda",4.77235925,51.57050331,8998
41095453,Het Laar,000022446354,True,Generaal Winkelmanstraat,175,175,,Tilburg,5025 XG,,0855010000114574,POINT(5.05896711 51.54490808),"Generaal Winkelmanstraat 175, 5025XG Tilburg",5.05896711,51.54490808,11798
41095453,Het Laar - Laarhoven,000050395734,False,Generaal Winkelmanstraat,633,633,,Tilburg,5025 XP,,0855010000114494,POINT(5.05857014 51.54469224),"Generaal Winkelmanstraat 633, 5025XP Tilburg",5.05857014,51.54469224,34
41095510,Stichting Elisabeth-TweeSteden Ziekenhuis,000033738262,True,Hilvarenbeekseweg,60,60,,Tilburg,5022 GC,,0855010000073529,POINT(5.10352216 51.53943002),"Hilvarenbeekseweg 60, 5022GC Tilburg",5.10352216,51.53943002,84068
41095510,Stichting Elisabeth-TweeSteden Ziekenhuis,000033738270,False,Kasteellaan,2,2,,Waalwijk,5141 BM,,0867010000011256,POINT(5.05230217 51.68615508),"Kasteellaan 2, 5141BM Waalwijk",5.05230217,51.68615508,14089
41095510,Stichting Elisabeth-TweeSteden Ziekenhuis,000033763461,False,Dr. Deelenlaan,5,5,,Tilburg,5042 AD,,0855010000018068,POINT(5.06064476 51.57720959),"Dr. Deelenlaan 5, 5042AD Tilburg",5.06064476,51.57720959,35180
41095513,Behandelcentrum Damast,000026426269,False,Leijweg,48,48,,Tilburg,5022 KA,,0855010000108389,POINT(5.105694 51.54168536),"Leijweg 48, 5022KA Tilburg",5.105694,51.54168536,4402
41095513,Boshuis,000051454386,False,Bredaseweg,568a,568,a,Tilburg,5036 NB,,0855010000315536,POINT(5.00933852 51.56058509),"Bredaseweg 568a, 5036NB Tilburg",5.00933852,51.56058509,893
41095513,De Hazelaar,000023111410,True,Dr. Eijgenraamstraat,3,3,,Tilburg,5042 SE,,0855010000071418,POINT(5.06231449 51.57778086),"Dr. Eijgenraamstraat 3, 5042SE Tilburg",5.06231449,51.57778086,24386
41095513,De Zandsporen,000061032808,False,Everjachtstraat,6,6,,Tilburg,5042 WG,,0855010000316859,POINT(5.04776795 51.57235764),"Everjachtstraat 6, 5042WG Tilburg",5.04776795,51.57235764,195
41095513,Eikenhuys,000052656438,False,Brevierstraat,33,33,,Berkel-Enschot,5057 EK,,0855010000128301,POINT(5.13629111 51.5858145),"Brevierstraat 33, 5057EK Berkel-Enschot",5.13629111,51.5858145,2140
41095513,Hospice de Sporen,000023111488,False,Bredaseweg,564,564,,Tilburg,5036 NB,,0855010000078356,POINT(5.00980126 51.56161465),"Bredaseweg 564, 5036NB Tilburg",5.00980126,51.56161465,1390
41095513,Woonzorgcentrum de Bijsterstede,000023111402,False,Energieplein,54,54,,Tilburg,5041 NH,,0855010000026934,POINT(5.08610983 51.56400865),"Energieplein 54, 5041NH Tilburg",5.08610983,51.56400865,11281
41095513,Woonzorgcentrum De Heikant,000023111429,False,Schubertstraat,700,700,,Tilburg,5011 CW,,0855010000075425,POINT(5.08777548 51.58196972),"Schubertstraat 700, 5011CW Tilburg",5.08777548,51.58196972,12676
41095513,Woonzorgcentrum Den Herdgang,000023111356,False,Berlagehof,60,60,,Tilburg,5041 JS,,0855010000074925,POINT(5.07235411 51.56728297),"Berlagehof 60, 5041JS Tilburg",5.07235411,51.56728297,7944
41095513,Woonzorgcentrum Joannes Zwijsen,000023111453,False,Burgemeester Brokxlaan,1407,1407,,Tilburg,5041 RR,,0855010000318856,POINT(5.07933809 51.56210948),"Burgemeester Brokxlaan 1407, 5041RR Tilburg",5.07933809,51.56210948,9583
41095513,Woonzorgcentrum Mater Misericordiae,000023111445,False,Oude Dijk,5,5,,Tilburg,5038 VM,,0855010000120693,POINT(5.08442629 51.5524487),"Oude Dijk 5, 5038VM Tilburg",5.08442629,51.5524487,836
41095513,Woonzorgcentrum Notre Dame,000023111437,False,Bredaseweg,291,291,,Tilburg,5037 LA,,0855010000319383,POINT(5.06189167 51.55657048),"Bredaseweg 291, 5037LA Tilburg",5.06189167,51.55657048,3503
41095513,Woonzorgcentrum Padua,000023111399,False,Paus Adriaanstraat,60,60,,Tilburg,5014 LR,,0855010000099286,POINT(5.09005497 51.56949194),"Paus Adriaanstraat 60, 5014LR Tilburg",5.09005497,51.56949194,9884
41095513,Woonzorgcentrum Reyshoeve,000023111461,False,Gendringenlaan,15,15,,Tilburg,5043 LW,,0855010000091101,POINT(5.00793546 51.58310588),"Gendringenlaan 15, 5043LW Tilburg",5.00793546,51.58310588,6634
41095513,Woonzorgcentrum Satijnhof,000028419871,False,Wethouderslaan,9 01,9,01,Tilburg,5021 AK,,0855010000109105,POINT(5.10125758 51.54883267),"Wethouderslaan 9-01, 5021AK Tilburg",5.10125758,51.54883267,90
41095513,Zandstaete,000061031089,False,Everjachtstraat,4,4,,Tilburg,5042 WG,,0855010000316902,POINT(5.04831575 51.57214014),"Everjachtstraat 4, 5042WG Tilburg",5.04831575,51.57214014,1940
41095513,Zorgcentrum Koningsvoorde,000023111380,False,Generaal Smutslaan,208,208,,Tilburg,5021 XE,,0855010000095824,POINT(5.07908489 51.54469494),"Generaal Smutslaan 208, 5021XE Tilburg",5.07908489,51.54469494,665
41095516,Stichting Dr. Bernard Verbeeten Instituut,000025783645,True,Brugstraat,10,10,,Tilburg,5042 SB,,0855010000012440,POINT(5.05696695 51.57780794),"Brugstraat 10, 5042SB Tilburg",5.05696695,51.57780794,13389
41095516,Verbeeten Breda,000025783866,False,Hogeschoollaan,4,4,,Breda,4818 CR,,0758010000005856,POINT(4.79586666 51.58347217),"Hogeschoollaan 4, 4818CR Breda",4.79586666,51.58347217,1815
41095516,Verbeeten Den Bosch,000025783777,False,Deutersestraat,2b,2,b,'s-Hertogenbosch,5223 GV,,0796010000434085,POINT(5.27331301 51.6853457),"Deutersestraat 2B, 5223GV 's-Hertogenbosch",5.27331301,51.6853457,1907
41095652,D'n Bolle Akker,000022650008,False,Flinkert,23,23,,Vessem,5512 BB,,0770010000002732,POINT(5.28742833 51.42381929),"Flinkert 23, 5512BB Vessem",5.28742833,51.42381929,520
41095652,Groenendaal,000022649891,False,Den Hofpad,1,1,,Vessem,5512 AC,,0770010000009572,POINT(5.29299013 51.41807315),"Den Hofpad 1k-5001, 5512AC Vessem",5.29299013,51.41807315,39
41095652,Stichting Sint Joris,000022649468,True,St Jorisstraat,1,1,,Oirschot,5688 AS,,0823010000009658,POINT(5.31073463 51.50467473),"St Jorisstraat 1K-0001, 5688AS Oirschot",5.31073463,51.50467473,15
41095652,Vestakker,000022649263,False,Ganzeakkers,5,5,,Oost West en Middelbeers,5091 CR,,0823010000009822,POINT(5.24584145 51.46930841),"Ganzeakkers 5K-4001, 5091CR Oost West en Middelbeers",5.24584145,51.46930841,35
41095652,Zorgvilla Hoogeloon,000057167877,False,Hoofdstraat,47,47,,Hoogeloon,5528 AH,,1728010000089734,POINT(5.2676373 51.39679475),"Hoofdstraat 47, 5528AH Hoogeloon",5.2676373,51.39679475,71
41096968,Stichting RIBW Brabant,000053711300,False,Ledeboerstraat,33,33,,Tilburg,5048 AC,,0855010000040099,POINT(5.05429406 51.5826501),"Ledeboerstraat 33, 5048AC Tilburg",5.05429406,51.5826501,1246
41096968,Stichting RIBW Brabant,000053711858,False,Margrietstraat,3,3,,Waalwijk,5141 GM,,0867010000005832,POINT(5.06709276 51.68657395),"Margrietstraat 3, 5141GM Waalwijk",5.06709276,51.68657395,29
41096968,Stichting RIBW Brabant,000053711947,False,Nieuwlandstraat,44,44,,Tilburg,5038 SP,,0855010000051235,POINT(5.08263034 51.55590408),"Nieuwlandstraat 44, 5038SP Tilburg",5.08263034,51.55590408,275
41096968,Stichting RIBW Brabant,000053746562,True,Zuiderkruisweg,1,1,,Tilburg,5015 TB,,0855010000093714,POINT(5.11114454 51.58285855),"Zuiderkruisweg 1, 5015TB Tilburg",5.11114454,51.58285855,700
41096992,’t Hooge Veer,000043199666,False,Bredaseweg,375,375,,Tilburg,5037 LD,,0855010000071420,POINT(5.05072545 51.55747438),"Bredaseweg 375, 5037LD Tilburg",5.05072545,51.55747438,11853
41096992,Academielaan 30A Tilburg,000059035935,False,Academielaan,30a,30,a,Tilburg,5037 EW,,0855010000099568,POINT(5.05660055 51.55859932),"Academielaan 30a, 5037EW Tilburg",5.05660055,51.55859932,92
41096992,Amarant,000027642615,True,Bredaseweg,412,412,,Tilburg,5037 LH,,0855010000013318,POINT(5.05299344 51.55676274),"Bredaseweg 412, 5037LH Tilburg",5.05299344,51.55676274,808
41096992,Ambachtenlaan 106 Breda,000058850244,False,Ambachtenlaan,106,106,,Breda,4813 HM,,0758010000014804,POINT(4.73597595 51.57080861),"Ambachtenlaan 106, 4813HM Breda",4.73597595,51.57080861,232
41096992,Annevillelaan 35 Ulverhout,000059909757,False,Anneville-laan,35a,35,a,Ulvenhout,4851 CA,,0758010000003103,POINT(4.80166173 51.54965078),"Anneville-laan 35A, 4851CA Ulvenhout",4.80166173,51.54965078,60
41096992,Apotheek Amarant,000055090907,False,Bredaseweg,572 05,572,05,Tilburg,5036 NB,,0855010000125699,POINT(5.00657596 51.56104079),"Bredaseweg 572-05, 5036NB Tilburg",5.00657596,51.56104079,1994
41096992,Baarleseweg 52 A Chaam,000059909730,False,Baarleseweg,52a,52,a,Chaam,4861 RH,,1723010000004770,POINT(4.87331981 51.49581104),"Baarleseweg 52a, 4861RH Chaam",4.87331981,51.49581104,429
41096992,BeukenIaan 1 Zundert,000058900284,False,Beukenlaan,1,1,,Zundert,4881 KA,,0879010000004669,POINT(4.66076099 51.47153683),"Beukenlaan 1, 4881KA Zundert",4.66076099,51.47153683,96
41096992,BiIderdijkstraat 97 TiIburg,000058904085,False,Bilderdijkstraat,97,97,,Tilburg,5025 TM,,0855010000117137,POINT(5.06152427 51.55105053),"Bilderdijkstraat 97, 5025TM Tilburg",5.06152427,51.55105053,16
41096992,Bradfordstraat 59 Putte,000059036451,False,Bradfordstraat,59,59,,Putte,4645 HE,,0873010000453475,POINT(4.39205613 51.35730701),"Bradfordstraat 59, 4645HE Putte",4.39205613,51.35730701,348
41096992,Brigidastraat 15 Breda,000061766062,False,Brigidastraat,15,15,,Breda,4834 WG,,0758010000080693,POINT(4.79985802 51.5673369),"Brigidastraat 15, 4834WG Breda",4.79985802,51.5673369,2848
41096992,Broekhovenseweg 165 Tilburg,000061765929,False,Broekhovenseweg,165 01,165,01,Tilburg,5021 LD,,0855010000010850,POINT(5.09307578 51.54514136),"Broekhovenseweg 165-01, 5021LD Tilburg",5.09307578,51.54514136,49
41096992,Burgemeester Blomlaan 7b Bergen op Zoom,000058850104,False,Burgemeester Blomlaan,7b,7,b,Bergen op Zoom,4624 GA,,0748010000043456,POINT(4.30195364 51.48623634),"Burgemeester Blomlaan 7b, 4624GA Bergen op Zoom",4.30195364,51.48623634,50
41096992,CastiIiëIaan 8 Eindhoven,000058901361,False,Castiliëlaan,8,8,,Eindhoven,5629 CH,,0772010001053419,POINT(5.45814628 51.49126791),"Castiliëlaan 8, 5629CH Eindhoven",5.45814628,51.49126791,3249
41096992,Dalenstraat 21 Tilburg,000059035625,False,Dalenstraat,21,21,,Tilburg,5043 EB,,0855010000074781,POINT(5.01006529 51.57644943),"Dalenstraat 21, 5043EB Tilburg",5.01006529,51.57644943,1467
41096992,Daniël de Brouwerpark,000043199658,False,Bredaseweg,570,570,,Tilburg,5036 NB,,0855010000071419,POINT(5.00535798 51.5621345),"Bredaseweg 570, 5036NB Tilburg",5.00535798,51.5621345,701
41096992,Dorpsplein 3 Lage Mierde,000059731729,False,Dorpsplein,3,3,,Lage Mierde,5094 GJ,,1667010000006661,POINT(5.14945074 51.40650738),"Dorpsplein 3, 5094GJ Lage Mierde",5.14945074,51.40650738,536
41096992,Eekhool 9 Hilvarenbeek,000058845550,False,Eekhool,9,9,,Hilvarenbeek,5081 RP,,0798010000007079,POINT(5.13765013 51.49204449),"Eekhool 9, 5081RP Hilvarenbeek",5.13765013,51.49204449,251
41096992,Eilenbergstraat 199 Tilburg,000058845429,False,Eilenbergstraat,199,199,,Tilburg,5011 EA,,0855010000109327,POINT(5.09279524 51.58512326),"Eilenbergstraat 199, 5011EA Tilburg",5.09279524,51.58512326,18
41096992,EuropapIein 1V Dongen,000058907297,False,Europaplein,1a,1,a,Dongen,5101 VV,,0766010000002309,POINT(4.92333599 51.62643425),"Europaplein 1A, 5101VV Dongen",4.92333599,51.62643425,54
41096992,Frans Siemerpad 24 Tilburg,000059037504,False,Frans Siemerpad,24,24,,Tilburg,5042 EA,,0855010000114699,POINT(5.06460306 51.57189433),"Frans Siemerpad 24, 5042EA Tilburg",5.06460306,51.57189433,606
41096992,Gaanderij 17C AIphen,000058907440,False,Gaanderij,17c,17,c,Alphen,5131 GB,,1723010000001385,POINT(4.96037792 51.48468948),"Gaanderij 17c, 5131GB Alphen",4.96037792,51.48468948,573
41096992,Gazellelaan 64 Roosendaal,000059909765,False,Gezellelaan,64,64,,Roosendaal,4707 CG,,1674010000075969,POINT(4.4637108 51.51635841),"Gezellelaan 64, 4707CG Roosendaal",4.4637108,51.51635841,272
41096992,Generaal de Wetstraat 72 Tilburg,000059037784,False,Generaal de Wetstraat,72 01,72,01,Tilburg,5025 DH,,0855010000104415,POINT(5.07652356 51.54572641),"Generaal de Wetstraat 72-01, 5025DH Tilburg",5.07652356,51.54572641,55
41096992,Grebbe 39 TiIburg,000058906967,False,Grebbe,39,39,,Tilburg,5032 RS,,0855010000106744,POINT(5.04569668 51.5461919),"Grebbe 39, 5032RS Tilburg",5.04569668,51.5461919,255
41096992,Halve Maan 17 Goirle,000059036753,False,Halve Maan,17,17,,Goirle,5052 BN,,0785010000003639,POINT(5.05277953 51.52750717),"Halve Maan 17, 5052BN Goirle",5.05277953,51.52750717,325
41096992,Het Dorpshuis- Amarant,000043207294,False,Leijakkerplein,3,3,,Rijsbergen,4891 NS,,0879010000002549,POINT(4.68713591 51.5183649),"Leijakkerplein 3, 4891NS Rijsbergen",4.68713591,51.5183649,861
41096992,JuIianastraat 41 Diessen,000058906770,False,Julianastraat,41,41,,Diessen,5087 BA,,0798010000007105,POINT(5.17897358 51.47888393),"Julianastraat 41, 5087BA Diessen",5.17897358,51.47888393,150
41096992,Kantoor Leuvenaarstraat 82,000027642623,False,Leuvenaarstraat,82,82,,Breda,4811 VK,,0758010000034677,POINT(4.76586205 51.58834103),"Leuvenaarstraat 82, 4811VK Breda",4.76586205,51.58834103,564
41096992,Keiweg 159 Oosterhout,000059037644,False,Keiweg,159,159,,Oosterhout,4902 PD,,0826010000031736,POINT(4.86787696 51.63782737),"Keiweg 159, 4902PD Oosterhout",4.86787696,51.63782737,549
41096992,KeteIhavenstraat 105A TiIburg,000058907939,False,Ketelhavenstraat,105a,105,a,Tilburg,5045 NG,,0855010000115514,POINT(4.99466287 51.57474282),"Ketelhavenstraat 105a, 5045NG Tilburg",4.99466287,51.57474282,38
41096992,Laagstraat 14B Rijen,000058908617,False,Laagstraat,14b,14,b,Rijen,5121 ZG,,0784010000011516,POINT(4.92469636 51.58601462),"Laagstraat 14B, 5121ZG Rijen",4.92469636,51.58601462,296
41096992,Laarstraat 49-05 Tilburg,000059037954,False,Laarstraat,49 05,49,05,Tilburg,5025 VJ,,0855010000100023,POINT(5.06552084 51.54707978),"Laarstraat 49-05, 5025VJ Tilburg",5.06552084,51.54707978,256
41096992,Lage Witsiebaan 109 Tilburg,000059036699,False,Lage Witsiebaan,109,109,,Tilburg,5042 DH,,0855010000094627,POINT(5.0530116 51.5748354),"Lage Witsiebaan 109, 5042DH Tilburg",5.0530116,51.5748354,99
41096992,Landmanweg 11 Etten-Leur,000058864873,False,Landmanweg,11,11,,Etten-Leur,4871 KV,,0777010000196513,POINT(4.66203287 51.58799695),"Landmanweg 11, 4871KV Etten-Leur",4.66203287,51.58799695,16
41096992,Langvennen-Noord 51 Oisterwijk,000059036303,False,Langvennen-Noord,51,51,,Oisterwijk,5061 WX,,0824010000007023,POINT(5.17388093 51.58360132),"Langvennen-Noord 51, 5061WX Oisterwijk",5.17388093,51.58360132,477
41096992,Lavengang 17 WaaIwijk,000058905472,False,Lavengang,17,17,,Waalwijk,5142 HG,,0867010000065247,POINT(5.07042273 51.69004382),"Lavengang 17, 5142HG Waalwijk",5.07042273,51.69004382,183
41096992,LeijakkerpIein 4 Rijsbergen,000058925481,False,Leijakkerplein,4,4,,Rijsbergen,4891 NS,,0879010000002550,POINT(4.68667351 51.51845201),"Leijakkerplein 4, 4891NS Rijsbergen",4.68667351,51.51845201,838
41096992,Leuvenaarstraat 72 Breda,000058905847,False,Leuvenaarstraat,72,72,,Breda,4811 VK,,0758010000095922,POINT(4.76565163 51.58888373),"Leuvenaarstraat 72, 4811VK Breda",4.76565163,51.58888373,325
